-27.4964693,153.0041075
-27.495983,153.0038078
-27.4960999,153.0038362
-27.4964905,153.0040862
-27.4960999,153.0038362
-27.4960765,153.0039094
-27.4958794,153.0037978
-27.4960751,153.003909
-27.496057,153.0039265
-27.4960957,153.0038362
-27.4960555,153.0039239
-27.4962509,153.0039237
-27.4961465,153.0038476
-27.4962383,153.003997
-27.4961407,153.0038487
-27.4960806,153.0039083
-27.4960739,153.0038975
-27.4962957,153.003952
-27.4961344,153.0038484
-27.4966616,153.0041
-27.4961485,153.003849
-27.4961493,153.0038518
-27.4965013,153.0041965
-27.4960624,153.0039269
-27.4960922,153.0038193
-27.4960609,153.0039215
-27.496057,153.003926
-27.496667,153.0041624
-27.49606,153.0039104
-27.4961515,153.0038525
-27.4960588,153.0039238
-27.496054,153.0039219
-27.4961744,153.003856
-27.4961336,153.0038408
-27.4961431,153.003847
-27.4959304,153.0039194
-27.4962261,153.0039962
-27.496057,153.0039265
-27.4960354,153.003842
-27.4963924,153.003961
-27.4961587,153.0038551
-27.4961406,153.0038411
-27.4961635,153.0038556
-27.4962522,153.0039214
-27.4961431,153.003847
-27.4962623,153.0038892
-27.4963183,153.0039549
-27.4961372,153.0038451
-27.4961431,153.003847
-27.4961434,153.0038473
-27.4961515,153.0038525
-27.4965554,153.0040874
-27.4961465,153.0038476
-27.4964505,153.0039775
-27.4960722,153.0039077
-27.4961357,153.0038494
-27.4961617,153.0038557
-27.49629,153.0039494
-27.4962705,153.0039353
-27.4966304,153.0042106
-27.4960651,153.0039088
-27.4959817,153.0038054
-27.4962246,153.0039761
-27.495997,153.0038194
-27.495743,153.0036468
-27.4961406,153.0038411
-27.4966046,153.0040775
-27.4966944,153.004191
-27.4961447,153.0038477
-27.4960588,153.0039238
-27.4965378,153.0040628
-27.4960019,153.003824
-27.4961372,153.0038451
-27.4962602,153.0039913
-27.4966258,153.004274
-27.4961465,153.0038476
-27.4961354,153.0038432
-27.4960612,153.0039295
-27.496663,153.0042571
-27.4963083,153.0039462
-27.496155,153.0038548
-27.4961205,153.0038337
-27.4959909,153.0038104
-27.496056,153.0039256
-27.4961747,153.0039559
-27.4960711,153.0039322
-27.4963038,153.0039456
-27.4960664,153.0039281
-27.4961874,153.004006
-27.4963067,153.0040033
-27.4961298,153.0038508
-27.4965691,153.0041394
-27.4961953,153.0038664
-27.4956513,153.0036366
-27.4963172,153.00394
-27.4966777,153.0042424
-27.4961362,153.0038964
-27.4963503,153.0039999
-27.4960625,153.0038837
-27.4961811,153.0039278
-27.4960036,153.0038142
-27.4959048,153.0037608
-27.4966216,153.0042908
-27.4965979,153.0041856
-27.4966341,153.0041621
-27.4966667,153.0042385
-27.4966297,153.004225
-27.4966259,153.0042574
-27.4966529,153.0042637
-27.497595,153.0041407
-27.5007432,152.997386
-27.5008437,152.9970539
-27.5013868,152.9964382
-27.5014909,152.9965197
-27.4989426,152.9945741
-27.4989426,152.9945741
-27.498921,152.9981128
-27.498976,152.9980607
-27.4993082,152.9978701
-27.4995245,152.9978975
-27.4993382,152.9980737
-27.4993778,152.9979176
-27.4995409,152.9978753
-27.4996074,152.9978655
-27.4995992,152.997783
-27.4995847,152.9978048
-27.4995733,152.9979044
-27.499408,152.9980105
-27.4990696,152.998155
-27.5000492,152.9986273
-27.4967187,153.004533
-27.4966752,153.0042974
-27.4966713,153.0042682
-27.4966357,153.0041817
-27.4966436,153.004209
-27.496612,153.0041896
-27.4966218,153.0041833
-27.4966287,153.00422
-27.496616,153.0042001
-27.4965959,153.0041739
-27.496641,153.0041725
-27.496638,153.0041743
-27.496627,153.0041592
-27.4966545,153.004201
-27.4966335,153.0041947
-27.4966411,153.0041656
-27.4966274,153.0041857
-27.4966405,153.0041971
-27.4966781,153.0043499
-27.4969134,153.0045684
-27.4975003,153.0044238
-27.4979618,153.0043863
-27.4978304,153.0049201
-27.4978148,153.005042
-27.4978078,153.0058966
-27.4977583,153.0064892
-27.4979506,153.0067603
-27.4981861,153.0101892
-27.4981861,153.0101892
-27.4981861,153.0101892
-27.4977841,153.0109294
-27.4977841,153.0109294
-27.498809,153.0129752
-27.499903,153.014438
-27.499903,153.014438
-27.4996876,153.0151301
-27.4998949,153.014824
-27.4998749,153.014834
-27.499898,153.0148376
-27.4998775,153.0148301
-27.4998656,153.0148093
-27.4998545,153.0148489
-27.4998488,153.0148379
-27.4998534,153.0148346
-27.4998527,153.0148357
-27.4998729,153.0148398
-27.4998708,153.0148417
-27.4998537,153.01484
-27.4998476,153.0148594
-27.4998544,153.0148561
-27.4998984,153.0148369
-27.499847,153.0148553
-27.4998785,153.0154656
-27.4998709,153.0148375
-27.4998743,153.014835
-27.4998817,153.0148467
-27.4998824,153.0148625
-27.499874,153.0148538
-27.4998665,153.014861
-27.499856,153.0148795
-27.4998994,153.0148266
-27.4998701,153.0148697
-27.4998658,153.0148905
-27.4998685,153.0148333
-27.4998717,153.0148335
-27.4998821,153.0148266
-27.4998814,153.0148347
-27.499883,153.0148309
-27.4998843,153.0148364
-27.4998663,153.0148324
-27.4998783,153.0148547
-27.4998714,153.0148651
-27.499874,153.0148398
-27.499904,153.0148212
-27.4998686,153.0148282
-27.4998802,153.0148263
-27.4998748,153.0148486
-27.4998655,153.0148454
-27.499867,153.0148261
-27.4998599,153.0148509
-27.4998823,153.0148318
-27.4998492,153.0148564
-27.4998769,153.0148292
-27.4998709,153.0148704
-27.4998785,153.0148501
-27.4998757,153.014827
-27.4998731,153.0148637
-27.4998744,153.0148865
-27.4998504,153.0148432
-27.4998429,153.0148625
-27.4998748,153.0148223
-27.4998758,153.0148496
-27.4998758,153.0148496
-27.5000592,153.0151229
-27.4977612,153.0147029
-27.4971577,153.0148997
-27.4971386,153.0149795
-27.4971735,153.0154327
-27.4971689,153.0154413
-27.4971776,153.0154387
-27.4971747,153.0154767
-27.4971751,153.015471
-27.4971749,153.0154466
-27.4971705,153.0154426
-27.4971966,153.0154608
-27.4971863,153.0154708
-27.4971736,153.015482
-27.4971753,153.0154315
-27.4971744,153.0154517
-27.497174,153.0154025
-27.4971726,153.0154536
-27.4971878,153.0154856
-27.4971891,153.015458
-27.4971745,153.015413
-27.4971651,153.0154223
-27.4971715,153.015419
-27.497188,153.01543
-27.4971608,153.015415
-27.4971277,153.0148588
-27.4998798,153.0150786
-27.5000434,153.015105
-27.5001709,153.0150942
-27.4998747,153.0148855
-27.4998893,153.0148775
-27.4998924,153.01485
-27.4999129,153.0148316
-27.4999389,153.014873
-27.5000634,153.0151564
-27.4998477,153.0149826
-27.4998538,153.0145809
-27.4998538,153.0145809
-27.4992609,153.0126024
-27.4992609,153.0126024
-27.4992609,153.0126024
-27.4982556,153.0081961
-27.4982556,153.0081961
-27.4977349,153.0065337
-27.497805,153.0056921
-27.4976375,153.0047562
-27.4967788,153.0043772
-27.4966613,153.0042933
-27.4966523,153.0042582
-27.497754,153.0045383
-27.500034,152.9989532
-27.4996165,152.9978478
-27.4995796,152.9977533
-27.4995683,152.9977892
-27.4995916,152.9978159
-27.4998261,152.9977483
-27.4998222,152.9976435
-27.5000361,152.9965789
-27.5000854,152.9965427
-27.5001084,152.9963875
-27.5003693,152.9959487
-27.5006736,152.9958777
-27.5005823,152.9958657
-27.5007193,152.9958833
-27.5007576,152.9958863
-27.5006935,152.9958509
-27.5007823,152.995849
-27.5008119,152.9957997
-27.5006445,152.9958642
-27.5006351,152.9958939
-27.5007394,152.996138
-27.5005395,152.9964795
-27.5007842,152.9970004
-27.500435,152.99753
-27.5002509,152.9976377
-27.4999201,152.9993095
-27.499966,152.9992621
-27.4999056,152.9994051
-27.4967285,153.0043351
-27.4966399,153.0042414
-27.4967705,153.0041825
-27.4966565,153.0042566
-27.4966554,153.004218
-27.4966394,153.0042258
-27.4966385,153.0041664
-27.496643,153.0041883
-27.496614,153.0041914
-27.4966435,153.0041731
-27.4966463,153.0042052
-27.4966316,153.0042067
-27.4966355,153.0041963
-27.4966585,153.0042178
-27.4966383,153.0041673
-27.4966349,153.004206
-27.4966479,153.0041799
-27.4966537,153.00421
-27.4966558,153.0042458
-27.49666,153.0043078
-27.4966124,153.0043006
-27.496539,153.0042467
-27.4942559,153.0050073
-27.4940787,153.0064381
-27.4940909,153.0097669
-27.4939359,153.0152539
-27.4940952,153.0153977
-27.4942004,153.0155053
-27.4939599,153.0151993
-27.4939829,153.0152319
-27.4938771,153.0151045
-27.4942721,153.0148253
-27.4942792,153.0146713
-27.4942949,153.0145417
-27.494327,153.0145798
-27.4943394,153.0145492
-27.4943317,153.014773
-27.4943011,153.0147502
-27.4941519,153.0144525
-27.4943238,153.014601
-27.4943188,153.0146247
-27.4943346,153.014622
-27.4943531,153.0148513
-27.4942548,153.0147923
-27.4938147,153.01395
-27.4936383,153.0147088
-27.4937156,153.0147291
-27.4938172,153.0145769
-27.4940712,153.0154081
-27.4941513,153.0145256
-27.4942163,153.0144769
-27.4940251,153.0139039
-27.4941863,153.0143908
-27.494303,153.0145998
-27.4943003,153.0146588
-27.4942349,153.0145076
-27.4939994,153.0147349
-27.4936188,153.0146727
-27.4938533,153.0150736
-27.4941724,153.0145134
-27.4942582,153.0146066
-27.4942657,153.014511
-27.4942815,153.0146073
-27.4943364,153.0146159
-27.494335,153.0146021
-27.4943744,153.0146345
-27.4943714,153.0147035
-27.4943701,153.0146741
-27.4943962,153.0146602
-27.4943924,153.0146642
-27.4943312,153.0145431
-27.4942765,153.014562
-27.4942626,153.0145178
-27.494272,153.0146606
-27.4939981,153.0138895
-27.4941653,153.0143996
-27.4941767,153.0145095
-27.4942443,153.0144525
-27.4942218,153.0144514
-27.4942095,153.0143856
-27.4942637,153.01441
-27.4942713,153.01447
-27.4942066,153.0144444
-27.4942716,153.0145869
-27.4942285,153.015174
-27.4942904,153.0145012
-27.4942761,153.0145896
-27.4942849,153.0145876
-27.4942826,153.0147025
-27.4941498,153.014691
-27.4941757,153.0145096
-27.494049,153.0143474
-27.4939956,153.0147482
-27.4937021,153.0137064
-27.4940636,153.015301
-27.4941047,153.0153957
-27.4937378,153.0139069
-27.4937558,153.0130621
-27.4937408,153.0128942
-27.4940395,153.0153424
-27.4947264,153.0148087
-27.4945614,153.014761
-27.4940212,153.006571
-27.4940308,153.006479
-27.4966539,153.004296
-27.4966494,153.0042579
-27.4966716,153.0042485
-27.4966561,153.0042479
-27.4966596,153.0042496
-27.4966495,153.0042372
-27.496647,153.0042396
-27.4966586,153.0041972
-27.4966706,153.0042185
-27.496649,153.0042441
-27.4966244,153.0042208
-27.4966521,153.0041905
-27.4966512,153.0041893
-27.4966575,153.0041968
-27.4966492,153.0042325
-27.4966368,153.0041959
-27.4966381,153.0042159
-27.4966599,153.0041953
-27.4966397,153.004164
-27.4966392,153.0042044
-27.4966422,153.0042336
-27.4966249,153.0042235
-27.4966271,153.0041869
-27.4966353,153.0042221
-27.4965908,153.0041245
-27.4963671,153.0040663
-27.4966391,153.0042017
-27.4966377,153.0042411
-27.4966493,153.0042082
-27.4966551,153.0042164
-27.4966443,153.004195
-27.4966547,153.0041819
-27.4966648,153.0042188
-27.4966051,153.0041721
-27.4966471,153.0042277
-27.4966152,153.0041357
-27.4966454,153.0042312
-27.4966435,153.0042304
-27.496633,153.0041981
-27.4966415,153.0041952
-27.4966569,153.0042238
-27.4966121,153.0041877
-27.4966323,153.0041726
-27.4966723,153.0042015
-27.496636,153.0042257
-27.4966565,153.0041941
-27.4966703,153.0041886
-27.4966493,153.004225
-27.4966464,153.0042339
-27.4966787,153.0041926
-27.4966356,153.004248
-27.4966375,153.0042577
-27.4966615,153.0042363
-27.4966711,153.004224
-27.4966539,153.0041809
-27.4966377,153.0042411
-27.4966593,153.0042106
-27.4962879,153.0039836
-27.496632,153.0042412
-27.4966622,153.0042384
-27.4966349,153.0041739
-27.4966319,153.0041828
-27.4966508,153.0041868
-27.496666,153.0042118
-27.4965806,153.0041161
-27.4965379,153.0041414
-27.4964742,153.0040721
-27.4962439,153.0039761
-27.4966514,153.0042082
-27.4964918,153.0041704
-27.4966055,153.0041134
-27.4966587,153.0042297
-27.4966616,153.0042285
-27.4966404,153.0042411
-27.4966274,153.0041806
-27.4966277,153.0042051
-27.4966402,153.0041762
-27.496634,153.0041747
-27.4966256,153.0042113
-27.4966375,153.0041801
-27.4966329,153.0041723
-27.4966315,153.0042228
-27.4966281,153.0042272
-27.4966506,153.0042144
-27.4966336,153.0042292
-27.4966446,153.0041962
-27.4966599,153.004219
-27.4966456,153.004219
-27.4966372,153.0042186
-27.4966375,153.0042185
-27.4966765,153.0042494
-27.4966403,153.0041924
-27.496629,153.004232
-27.4966353,153.0042227
-27.4966418,153.0042071
-27.4966681,153.0042528
-27.4966394,153.0042431
-27.4966345,153.0042233
-27.4966264,153.0042136
-27.49664,153.0042178
-27.4966299,153.0042106
-27.4966417,153.0042351
-27.4966535,153.0042208
-27.4966506,153.0042066
-27.4966242,153.0042393
-27.4966594,153.0042224
-27.4966306,153.0042055
-27.4966551,153.0041967
-27.4966437,153.0042247
-27.4966441,153.0042327
-27.4966578,153.0042415
-27.49664,153.0042371
-27.4966424,153.0042115
-27.4966368,153.0041897
-27.4966431,153.0042236
-27.4966353,153.004217
-27.4966439,153.0042147
-27.496647,153.0042269
-27.49667,153.004224
-27.4966384,153.0042095
-27.4966382,153.0042294
-27.4966317,153.0042242
-27.4966366,153.0042037
-27.4966474,153.0042052
-27.4966234,153.0042061
-27.4966322,153.0042138
-27.4966432,153.0042425
-27.4966358,153.004242
-27.4966352,153.0042091
-27.4966454,153.0042279
-27.4966285,153.0042216
-27.4966453,153.0042122
-27.4966416,153.0042166
-27.4966444,153.0042023
-27.4966108,153.0041779
-27.4966264,153.0042079
-27.4966297,153.0042293
-27.4966752,153.0042323
-27.4966599,153.0042517
-27.4966538,153.0042494
-27.4966807,153.0042445
-27.4966687,153.0042529
-27.4966647,153.0042327
-27.4966891,153.0042232
-27.4966875,153.0042353
-27.4966822,153.0042405
-27.4966599,153.004233
-27.4966889,153.0042358
-27.4966813,153.0042221
-27.496682,153.0042457
-27.4966778,153.0042202
-27.4966658,153.0042683
-27.4966619,153.0042445
-27.4966845,153.0042186
-27.4966812,153.0042491
-27.4966712,153.0042449
-27.4966774,153.0042264
-27.4966697,153.0042299
-27.4966747,153.0042384
-27.4966839,153.0042331
-27.4966678,153.0042578
-27.4966918,153.0042378
-27.4966721,153.0042486
-27.4966735,153.0042475
-27.4966636,153.0042628
-27.4966978,153.0042656
-27.4966909,153.0042368
-27.4966774,153.0042505
-27.4966748,153.0042695
-27.4966731,153.0042517
-27.496687,153.0042201
-27.4966826,153.0042233
-27.4966922,153.0042406
-27.4966811,153.0042161
-27.4966916,153.0042266
-27.4966869,153.0042199
-27.4966722,153.0042422
-27.4966879,153.0041985
-27.4966887,153.00421
-27.4967028,153.0042182
-27.496687,153.004224
-27.4967064,153.0042211
-27.496689,153.0042303
-27.4966856,153.0042477
-27.4966909,153.0042229
-27.4966903,153.0042315
-27.4966872,153.0042381
-27.4966847,153.0042164
-27.4966767,153.0042406
-27.4967176,153.0042172
-27.4966815,153.0042182
-27.4966705,153.004248
-27.4966903,153.0042506
-27.4966724,153.0042379
-27.4966735,153.0042652
-27.496696,153.0042468
-27.4966665,153.0042496
-27.4966795,153.0042188
-27.4966875,153.0042491
-27.4966558,153.0041879
-27.4966959,153.0042297
-27.4966751,153.004242
